NO,Order ID,SLS Tracking Number,Shopee Order SN,Sort Code Name,SOC Received time,OnHoldReason,Status,Order Account,Original ASF,Rounding ASF,Payment Method,Pickup Station,Destination Station,Next Station,Current Station,Channel
870,SPXID033704517319,ID235870326372G,230917K5C4KBRY,SINGOROJO,2023-09-18 21:59:16,Normal,SOC_LHTransported,Economy Marketplace Delivery,18300,18300,COD,Tambora First Mile Hub,Boja Hub,Boja Hub,Semarang DC,spx
871,SPXID035865410179,ID231821263542V,230917K849J28S,BANGSRI,2023-09-18 22:52:01,Normal,SOC_Packed,Economy Marketplace Delivery,22300,22300,NON-COD,Tambora First Mile Hub,Bangsri Hub,Jepara Hub,Semarang DC,spx
872,SPXID036877871909,ID235043272584X,230917K4K3HMJX,RINGINARUM,2023-09-18 22:07:32,Normal,SOC_LHTransported,Economy Marketplace Delivery,18300,18300,COD,Tambora First Mile Hub,Weleri Hub,Weleri Hub,Semarang DC,spx
873,SPXID036588942219,ID2308076967403,230918KC9WVMXP,ROWOSARI,2023-09-19 19:38:15,Normal,SOC_LHTransported,SPX Standard Marketplace,11100,11100,COD,Buaran First Mile Hub,Weleri Hub,Weleri Hub,Semarang DC,spx
874,SPXID033524464659,ID2305120279802,230917JH1SHS6D,GROBOGAN,2023-09-18 21:09:21,Normal,SOC_LHTransporting,SPX Standard Marketplace,17200,17200,NON-COD,Pare First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
875,SPXID035680154519,ID2317821561157,230917JGEBQM13,GROBOGAN,2023-09-18 21:09:28,Normal,SOC_Packed,SPX Standard Marketplace,17200,17200,NON-COD,Pare First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
876,SPXID036027192519,ID230651569347J,230917K9CKXC6Y,SIDOREJO,2023-09-18 20:56:21,Normal,SOC_Packed,SPX Standard Marketplace,16200,16200,NON-COD,Pare First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
877,SPXID036884018559,ID2343418505403,230917JB2D2R3B,BANYUPUTIH,2023-09-18 21:09:11,Normal,SOC_LHPacking,SPX Standard Marketplace,17200,17200,COD,Pare First Mile Hub,Banyuputih Hub,Banyuputih Hub,Semarang DC,spx
878,SPXID037188329999,ID238154622538C,230917JN4EG742,MIJEN,2023-09-18 21:09:41,Normal,SOC_Packed,SPX Standard Marketplace,32400,32400,COD,Pare First Mile Hub,Ngaliyan Hub,Ngaliyan Hub,Semarang DC,spx
879,SPXID030023933929,ID234064706866C,230917J7DHPHCW,MEJOBO,2023-09-18 23:43:36,Normal,SOC_Packed,SPX Standard Marketplace,23400,23400,NON-COD,Tanjung Priok First Mile Hub,Kudus Hub,Kudus Hub,Semarang DC,spx
880,SPXID034644607529,ID233466524808W,230917HMEM5CYW,GEYER,2023-09-19 01:09:33,Normal,SOC_Received,SPX Standard Marketplace,23000,23000,NON-COD,Tanjung Priok First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
881,SPXID036228615819,ID231510318846P,230917J4E4YM42,UNDAAN,2023-09-18 23:55:47,Normal,SOC_LHPacking,SPX Standard Marketplace,23400,23400,COD,Tanjung Priok First Mile Hub,Kudus Hub,Kudus Hub,Semarang DC,spx
882,SPXID039439994049,ID239131165965E,230918KCWUTY2J,BOJONGSARI,2023-09-18 20:45:50,Normal,SOC_LHTransporting,Economy Marketplace Delivery,11600,11600,NON-COD,Pedurungan First Mile Hub,Sawangan Hub,Depok DC,Semarang DC,spx
883,SPXID038140968289,ID2340990117827,230917JXKN597U,TUNTANG,2023-09-19 01:49:24,Normal,SOC_Packed,SPX Standard Marketplace,21300,21300,COD,Daan Mogot First Mile Hub,Tuntang Hub,Tuntang Hub,Semarang DC,spx
884,SPXID030358617049,ID232871881322V,230917K4RXFYSD,PANCORAN,2023-09-19 20:52:48,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,COD,Jepara First Mile Hub,Pancoran Hub,Cakung DC,Semarang DC,spx
885,SPXID030919200819,ID2352228877095,230917K3TDWN13,CEMPAKA PUTIH,2023-09-19 21:53:19,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,NON-COD,Jepara First Mile Hub,Cempaka Putih Hub,Cakung DC,Semarang DC,spx
886,SPXID031808577849,ID238154804846U,230917K1KUHWJH,PONCOWARNO,2023-09-19 22:17:06,Normal,SOC_LHTransporting,SPX Standard Marketplace,21300,21300,NON-COD,Jepara First Mile Hub,Kebumen Hub,Tegal DC,Semarang DC,spx
887,SPXID033607229389,ID232557497436A,230917K1BYT93V,ARGOMULYO,2023-09-19 22:21:27,Normal,SOC_Packed,SPX Standard Marketplace,9100,9100,COD,Jepara First Mile Hub,Salatiga Hub,Salatiga Hub,Semarang DC,spx
888,SPXID036880919099,ID2346643201892,230917K1XTJQGK,PENJARINGAN,2023-09-19 22:55:03,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,COD,Jepara First Mile Hub,Penjaringan Hub,Cakung DC,Semarang DC,spx
889,SPXID037255274299,ID231821833907R,230917K71ES0CT,LIMUN,2023-09-19 21:34:52,Normal,SOC_LHTransporting,Marketplace Collection,23500,23500,NON-COD,Jepara First Mile Hub,Sarolangun Hub,Cengkareng DC,Semarang DC,spx
890,SPXID037260035649,ID231974981023E,230917JYJ3SKVV,KOJA,2023-09-19 21:59:36,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,COD,Jepara First Mile Hub,Koja Hub,Cakung DC,Semarang DC,spx
891,SPXID037525752229,ID2387966507220,230917K80UVGBT,POLOKARTO,2023-09-19 23:02:59,Normal,SOC_LHTransporting,Economy Marketplace Delivery,20300,20300,COD,Jepara First Mile Hub,Bendosari Hub,Solo DC,Semarang DC,spx
892,SPXID037551782709,ID233050752092A,230917K44RSM5Q,DUKUHTURI,2023-09-19 22:28:43,Normal,SOC_LHTransporting,SPX Standard Marketplace,11100,11100,NON-COD,Jepara First Mile Hub,Tegal Hub,Tegal DC,Semarang DC,spx
893,SPXID030163620229,ID236518275200Z,230917KA674EDN,JAMBI SELATAN,2023-09-19 22:12:29,Normal,SOC_LHTransporting,Economy Marketplace Delivery,31500,31500,COD,Jepara First Mile Hub,Jambi Hub,Cengkareng DC,Semarang DC,spx
894,SPXID030373444179,ID238348874493A,230917K40M9M0F,PONTIANAK KOTA,2023-09-19 21:56:20,Normal,SOC_Packed,Economy Marketplace Delivery,34500,34500,COD,Jepara First Mile Hub,Pontianak Hub,Kapuk DC,Semarang DC,spx
895,SPXID030506388749,ID235607716454B,230917K8H5HF60,LANGKAPURA,2023-09-19 22:02:06,Normal,SOC_LHTransporting,Economy Marketplace Delivery,25400,25400,NON-COD,Jepara First Mile Hub,Tanjung Karang Barat Hub,Cengkareng DC,Semarang DC,spx
896,SPXID030627297459,ID233631898539C,230917K6BY3HXR,DUREN SAWIT,2023-09-19 22:43:27,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,COD,Jepara First Mile Hub,Duren Sawit Hub,Cakung DC,Semarang DC,spx
897,SPXID030637704679,ID2394875335840,230917K2GTHE80,ROWOSARI,2023-09-19 21:28:57,Normal,SOC_Packed,SPX Standard Marketplace,11100,11100,NON-COD,Jepara First Mile Hub,Weleri Hub,Weleri Hub,Semarang DC,spx
898,SPXID030911778599,ID238915277180O,230917K9Q9AEXR,WIROSARI,2023-09-19 21:15:22,Normal,SOC_LHTransporting,SPX Standard Marketplace,12100,12100,COD,Jepara First Mile Hub,Kradenan Hub,Kradenan Hub,Semarang DC,spx
899,SPXID031029694989,ID230947517148D,230917K31BUAAE,SUBANG,2023-09-19 20:30:05,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22800,22800,COD,Jepara First Mile Hub,Subang Hub,Cakung DC,Semarang DC,spx
900,SPXID031147614009,ID2319158656937,230917K261B966,KEDIRI,2023-09-19 23:00:27,Normal,SOC_LHTransporting,Economy Marketplace Delivery,28400,28400,COD,Jepara First Mile Hub,Tabanan Hub,Surabaya DC,Semarang DC,spx
901,SPXID031401256929,ID2334467433963,230917K1EQH38S,UJUNG PANGKAH,2023-09-19 21:59:42,Normal,SOC_LHTransporting,Economy Marketplace Delivery,24000,24000,NON-COD,Jepara First Mile Hub,Sidayu Hub,Surabaya DC,Semarang DC,spx
902,SPXID031411428699,ID237100208972Q,230917K2294HC7,SLUKE,2023-09-19 22:30:30,Normal,SOC_LHTransporting,SPX Standard Marketplace,12100,12100,COD,Jepara First Mile Hub,Rembang Hub,Rembang Hub,Semarang DC,spx
903,SPXID031581526309,ID234413467958T,230917K251UKXC,JOHAR BARU,2023-09-19 20:14:45,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,COD,Jepara First Mile Hub,Cempaka Putih Hub,Cakung DC,Semarang DC,spx
904,SPXID031602866439,ID239804342327R,230917K4EXYDKV,TEBET,2023-09-19 22:56:28,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,COD,Jepara First Mile Hub,Pancoran Hub,Cakung DC,Semarang DC,spx
905,SPXID032152412829,ID2370675245972,230917JY892486,PENDOPO,2023-09-19 22:57:01,Normal,SOC_LHTransporting,Marketplace Collection,23000,23000,COD,Jepara First Mile Hub,Tebing Tinggi Hub,Cengkareng DC,Semarang DC,spx
906,SPXID032235931719,ID232544215904I,230917K6BEY43D,CAKRANEGARA,2023-09-19 22:12:09,Normal,SOC_LHTransporting,SPX Standard Marketplace,37600,37600,NON-COD,Jepara First Mile Hub,Mataram Hub,Surabaya DC,Semarang DC,spx
907,SPXID032307838359,ID236790234485A,230918KCG660JR,GONDANG,2023-09-19 22:58:10,Normal,SOC_LHTransporting,Economy Marketplace Delivery,19800,19800,COD,Jepara First Mile Hub,Kauman Hub,Surabaya DC,Semarang DC,spx
908,SPXID032356149019,ID2316158427594,230917KAY2FT95,MAKASSAR,2023-09-19 21:53:39,Normal,SOC_LHTransporting,Economy Marketplace Delivery,38600,38600,COD,Jepara First Mile Hub,Panakkukang Hub,Surabaya DC,Semarang DC,spx
909,SPXID032497495029,ID235544795113E,230917K29NQK50,SUMBER SARI,2023-09-19 23:38:25,Normal,SOC_LHTransporting,Economy Marketplace Delivery,17300,17300,NON-COD,Jepara First Mile Hub,Sumbersari Hub,Surabaya DC,Semarang DC,spx
910,SPXID032869116899,ID2352488065130,230917K6AYN9HG,PORONG,2023-09-19 20:27:10,Normal,SOC_LHTransporting,Economy Marketplace Delivery,17300,17300,NON-COD,Jepara First Mile Hub,Gempol Hub,Surabaya DC,Semarang DC,spx
911,SPXID033050105069,ID2319160301768,230917K1KC9QD9,PACET,2023-09-19 23:18:52,Normal,SOC_LHPacking,SPX Standard Marketplace,22300,22300,COD,Jepara First Mile Hub,Pacet Bandung Hub,Bandung DC,Semarang DC,spx
912,SPXID033077621969,ID234813835371T,230917K0VEWTQK,MAKASSAR,2023-09-19 22:29:12,Normal,SOC_LHTransporting,Economy Marketplace Delivery,38600,38600,NON-COD,Jepara First Mile Hub,Panakkukang Hub,Surabaya DC,Semarang DC,spx
913,SPXID033115220799,ID231566888049B,230917K92V3091,TIUMANG,2023-09-19 21:02:25,Normal,SOC_LHTransporting,Economy Marketplace Delivery,42700,42700,COD,Jepara First Mile Hub,Koto Baru Hub,Kapuk DC,Semarang DC,spx
914,SPXID033143872859,ID236656286549C,230917K75Q433C,TARAKAN BARAT,2023-09-19 21:58:47,Normal,SOC_LHPacking,Economy Marketplace Delivery,60000,60000,NON-COD,Jepara First Mile Hub,Tarakan Barat Hub,Surabaya DC,Semarang DC,spx
915,SPXID033371120359,ID233662513440F,230917K3CGJMHS,PADEMANGAN,2023-09-19 22:54:49,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,NON-COD,Jepara First Mile Hub,Pademangan Hub,Cakung DC,Semarang DC,spx
916,SPXID033815369559,ID230159363433E,230917K4BUSX8M,MENES,2023-09-19 20:46:07,Normal,SOC_LHTransporting,Economy Marketplace Delivery,26400,26400,NON-COD,Jepara First Mile Hub,Pagelaran Hub,Cakung DC,Semarang DC,spx
917,SPXID033855817669,ID237675774936X,230917K8X2FW7F,SERPONG UTARA,2023-09-19 20:14:10,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,NON-COD,Jepara First Mile Hub,Serpong Utara Hub,Cakung DC,Semarang DC,spx
918,SPXID033948829569,ID237287773849C,230917K8W32VCN,TANGGULANGIN,2023-09-19 22:31:54,Normal,SOC_LHTransporting,Economy Marketplace Delivery,17300,17300,COD,Jepara First Mile Hub,Rangkah Kidul Hub,Surabaya DC,Semarang DC,spx
919,SPXID034310999469,ID233917982607Y,230917K24JK21X,BATAM KOTA,2023-09-19 21:56:21,Normal,SOC_Packed,Economy Marketplace Delivery,39600,39600,COD,Jepara First Mile Hub,Batam Hub,Kapuk DC,Semarang DC,spx
920,SPXID034513333679,ID235809189118V,230917K3GWQA7G,WALANTAKA,2023-09-19 22:34:29,Normal,SOC_LHTransporting,Economy Marketplace Delivery,18300,18300,COD,Jepara First Mile Hub,Ciruas Hub,Cakung DC,Semarang DC,spx
921,SPXID034556774859,ID236593690573T,230917K326K9BA,PLAJU,2023-09-19 22:21:14,Normal,SOC_LHTransporting,Economy Marketplace Delivery,25800,25800,NON-COD,Jepara First Mile Hub,Seberang Ulu II Hub,Cengkareng DC,Semarang DC,spx
922,SPXID034722420279,ID234835488861R,230917KA5UP5EN,BUARAN,2023-09-19 23:38:16,Normal,SOC_LHTransporting,SPX Standard Marketplace,15200,15200,NON-COD,Jepara First Mile Hub,Kab. Pekalongan Hub,Tegal DC,Semarang DC,spx
923,SPXID034785035699,ID2384241503162,230917K5MV22CE,TAWANGHARJO,2023-09-19 22:04:10,Normal,SOC_LHTransporting,SPX Standard Marketplace,12100,12100,COD,Jepara First Mile Hub,Purwodadi Hub,Purwodadi Hub,Semarang DC,spx
924,SPXID034992914049,ID235726100393B,230917K4N0JKK0,PAMULANG,2023-09-19 22:58:48,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,NON-COD,Jepara First Mile Hub,Pamulang Hub,Cakung DC,Semarang DC,spx
925,SPXID035005436799,ID234754297998V,230917K3QXQXY8,PENJARINGAN,2023-09-19 21:59:11,Normal,SOC_LHTransporting,SPX Standard Marketplace,16200,16200,NON-COD,Jepara First Mile Hub,Penjaringan Hub,Cakung DC,Semarang DC,spx
926,SPXID035091903479,ID239546924719G,230917K71JH4C9,BRINGIN,2023-09-19 20:15:02,Normal,SOC_Packed,SPX Standard Marketplace,11100,11100,COD,Jepara First Mile Hub,Tuntang Hub,Tuntang Hub,Semarang DC,spx
927,SPXID035166128589,ID231762264682A,230917K1QPM7BR,PADALARANG,2023-09-19 22:49:48,Normal,SOC_LHPacking,SPX Standard Marketplace,18300,18300,NON-COD,Jepara First Mile Hub,Bandung Barat Hub,Bandung DC,Semarang DC,spx
928,SPXID035278819999,ID2373412605873,230917K8KGX2RK,RANCAEKEK,2023-09-19 22:48:05,Normal,SOC_LHPacking,Economy Marketplace Delivery,18300,18300,COD,Jepara First Mile Hub,Rancaekek Hub,Bandung DC,Semarang DC,spx
929,SPXID035404984739,ID238063192197D,230917K1KAD4MY,GAJAH MUNGKUR,2023-09-19 22:20:32,Normal,SOC_Packed,SPX Standard Marketplace,9100,9100,NON-COD,Jepara First Mile Hub,Semarang Hub,Semarang Hub,Semarang DC,spx
930,SPXID035486978469,ID235169999983O,230917K171HV6R,BOGOR SELATAN - KOTA,2023-09-19 22:26:08,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,COD,Jepara First Mile Hub,Bogor Hub,Depok DC,Semarang DC,spx
931,SPXID035663151649,ID239491776356E,230917K25DBCV8,SANAN KULON,2023-09-19 20:17:51,Normal,SOC_LHTransporting,Economy Marketplace Delivery,24400,24400,COD,Jepara First Mile Hub,Blitar Hub,Surabaya DC,Semarang DC,spx
932,SPXID035665743039,ID2364946772127,230917K2KK8F71,KRANGGAN,2023-09-19 22:01:16,Normal,SOC_LHPacking,Economy Marketplace Delivery,16200,16200,COD,Jepara First Mile Hub,Temanggung Hub,Temanggung Hub,Semarang DC,spx
933,SPXID035680179579,ID236540872033C,230917K33CR79F,KEDUNGWUNI,2023-09-19 22:19:19,Normal,SOC_LHTransporting,SPX Standard Marketplace,15200,15200,NON-COD,Jepara First Mile Hub,Kab. Pekalongan Hub,Tegal DC,Semarang DC,spx
934,SPXID035802319129,ID2306340101745,230917K07R65N9,PADANG UTARA,2023-09-19 20:15:02,Normal,SOC_LHTransporting,Economy Marketplace Delivery,31500,31500,COD,Jepara First Mile Hub,Koto Tangah Hub,Kapuk DC,Semarang DC,spx
935,SPXID035829946349,ID234015013730V,230917K3FFWNVN,PARE,2023-09-19 22:46:22,Normal,SOC_LHTransporting,Economy Marketplace Delivery,17300,17300,COD,Jepara First Mile Hub,Pare Hub,Surabaya DC,Semarang DC,spx
936,SPXID036120185439,ID234239731076X,230916GSA28WH9,SUKAMULYA,2023-09-19 22:44:20,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,NON-COD,Jepara First Mile Hub,Sukamulya Hub,Cakung DC,Semarang DC,spx
937,SPXID036149967929,ID230708763484Y,230918KCDRURF4,TALANG UBI,2023-09-19 23:00:28,Normal,SOC_LHTransporting,Marketplace Collection,20000,20000,NON-COD,Jepara First Mile Hub,Talang Ubi Hub,Cengkareng DC,Semarang DC,spx
938,SPXID036215407139,ID2365975349770,230917K45U693T,BUKIT KAPUR,2023-09-19 22:47:15,Normal,SOC_Packed,Economy Marketplace Delivery,40700,40700,COD,Jepara First Mile Hub,Dumai Hub,Kapuk DC,Semarang DC,spx
939,SPXID036691592539,ID2346121467316,230917K2K6TTS9,TAMPAN,2023-09-19 22:22:11,Normal,SOC_LHTransporting,Economy Marketplace Delivery,32500,32500,NON-COD,Jepara First Mile Hub,Pekanbaru Hub,Kapuk DC,Semarang DC,spx
940,SPXID036880700989,ID2395565660148,230917K2R9WK84,PANJI,2023-09-19 23:38:15,Normal,SOC_LHTransporting,Economy Marketplace Delivery,19800,19800,NON-COD,Jepara First Mile Hub,Panarukan Hub,Surabaya DC,Semarang DC,spx
941,SPXID037497088149,ID232868586731D,230917K660DH89,SEI/SUNGAI BEDUK,2023-09-19 22:22:06,Normal,SOC_LHTransporting,SPX Standard Marketplace,41600,41600,COD,Jepara First Mile Hub,Batam Hub,Kapuk DC,Semarang DC,spx
942,SPXID038041982819,ID2326040940929,230917K3JWH1RJ,NGEMPLAK,2023-09-19 22:10:45,Normal,SOC_LHTransporting,SPX Standard Marketplace,12100,12100,COD,Jepara First Mile Hub,Pakem Hub,Solo DC,Semarang DC,spx
943,SPXID038141659069,ID2308446547239,230917K45W3C2X,BESUKI,2023-09-19 22:30:03,Normal,SOC_LHTransporting,Economy Marketplace Delivery,24400,24400,COD,Jepara First Mile Hub,Besuki Hub,Surabaya DC,Semarang DC,spx
944,SPXID038423818669,ID238960470063U,230917K8SYUS6N,NGUTER,2023-09-19 23:02:22,Normal,SOC_LHTransporting,Economy Marketplace Delivery,20300,20300,COD,Jepara First Mile Hub,Bendosari Hub,Solo DC,Semarang DC,spx
945,SPXID038467069519,ID230681795835G,230917K2F7YEYA,BANJARANGKAN,2023-09-19 22:51:29,Normal,SOC_LHTransporting,Economy Marketplace Delivery,28400,28400,NON-COD,Jepara First Mile Hub,Klungkung Hub,Surabaya DC,Semarang DC,spx
946,SPXID038691811149,ID234528845323P,230917K1UMG6ED,CIKAMPEK,2023-09-19 21:53:35,Normal,SOC_LHTransporting,Economy Marketplace Delivery,18300,18300,NON-COD,Jepara First Mile Hub,Purwasari Hub,Cakung DC,Semarang DC,spx
947,SPXID038802210629,ID231046399988E,230917K208B0QR,RAJABASA,2023-09-19 22:28:16,Normal,SOC_LHTransporting,Economy Marketplace Delivery,25400,25400,COD,Jepara First Mile Hub,Natar Hub,Cengkareng DC,Semarang DC,spx
948,SPXID039005731359,ID233555069260S,230917K10S7H5N,GEBOG,2023-09-19 22:50:22,Normal,SOC_LHTransporting,SPX Standard Marketplace,11100,11100,COD,Jepara First Mile Hub,Kudus Hub,Kudus Hub,Semarang DC,spx
949,SPXID039267197679,ID230904095667C,230917K82WPR5U,KUNINGAN,2023-09-19 22:38:58,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22800,22800,COD,Jepara First Mile Hub,Kuningan Hub,Tegal DC,Semarang DC,spx
950,SPXID039698782079,ID2371347011553,230917K2AK748G,GUNUNGPATI,2023-09-19 21:24:24,Normal,SOC_Packed,SPX Standard Marketplace,9100,9100,NON-COD,Jepara First Mile Hub,Gunungpati Hub,Gunungpati Hub,Semarang DC,spx
951,SPXID039847351979,ID2355707031617,230917K43DW774,NGORO,2023-09-19 22:22:50,Normal,SOC_LHTransporting,Economy Marketplace Delivery,24400,24400,COD,Jepara First Mile Hub,Ngoro Hub,Surabaya DC,Semarang DC,spx
952,SPXID039947828429,ID237516770794W,230917JYTA1HH2,ILIR BARAT I,2023-09-19 20:26:52,Normal,SOC_LHTransporting,Economy Marketplace Delivery,25800,25800,COD,Jepara First Mile Hub,Ilir Barat I Hub,Cengkareng DC,Semarang DC,spx
953,SPXID032289372429,ID237877125460W,230917K9HWMMUU,SERPONG UTARA,2023-09-19 21:58:21,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,COD,Jepara First Mile Hub,Serpong Utara Hub,Cakung DC,Semarang DC,spx
954,SPXID032410889609,ID235178074236X,230917K43CYH4T,BOGOR BARAT - KOTA,2023-09-19 23:44:46,Normal,SOC_LHTransporting,SPX Standard Marketplace,18300,18300,NON-COD,Jepara First Mile Hub,Bogor Barat Hub,Depok DC,Semarang DC,spx
955,SPXID036157495359,ID234156601985A,230917HV2SHJY2,SEMARANG SELATAN,2023-09-18 21:40:36,Normal,SOC_LHPacking,Economy Marketplace Delivery,14200,14200,COD,Pare First Mile Hub,Semarang Timur Hub,Semarang Timur Hub,Semarang DC,spx
956,SPXID033511054829,ID2310980383601,230917K0737DPQ,GUNTUR,2023-09-18 21:24:51,Normal,SOC_LHPacking,SPX Standard Marketplace,22400,22400,COD,Benda First Mile Hub,Guntur Hub,Demak Hub,Semarang DC,spx
957,SPXID036245385469,ID2375423234378,230917K96XRM71,CILEDUG,2023-09-18 14:44:13,Normal,SOC_LHTransported,SPX Standard Marketplace,18300,18300,COD,Kudus First Mile Hub,Lantang Hub,Cakung DC,Semarang DC,spx
958,SPXID030362539739,ID232549062114K,230917K4C4CF0A,WELERI,2023-09-19 19:53:35,Normal,SOC_LHTransporting,Economy Marketplace Delivery,18300,18300,NON-COD,Legok First Mile Hub,Weleri Hub,Semarang DC,Jakarta DC,spx
959,SPXID036935816119,ID2356433182579,230917K2WB3FD9,SAYUNG,2023-09-19 19:53:13,Normal,SOC_LHTransporting,Economy Marketplace Delivery,22300,22300,NON-COD,Legok First Mile Hub,Guntur Hub,Semarang DC,Jakarta DC,spx
960,SPXID036513506769,ID2310190109781,230917KA70TTCT,SIDOMUKTI,2023-09-18 21:51:58,Normal,SOC_LHTransported,Economy Marketplace Delivery,36600,36600,NON-COD,Kamal First Mile Hub,Salatiga Hub,Semarang DC,Jakarta DC,spx
961,SPXID038764874609,ID235019340669Z,230917K97Y4FTK,GAJAH MUNGKUR,2023-09-18 22:09:55,Normal,SOC_Packed,Economy Marketplace Delivery,29400,29400,COD,Kamal First Mile Hub,Semarang Hub,Semarang Hub,Semarang DC,spx
962,SPXID033401995029,ID2389568329921,230918KC7MEF4M,SEMARANG SELATAN,2023-09-19 23:02:18,Normal,SOC_Received,Economy Marketplace Delivery,14700,14700,NON-COD,Tanjung Duren First Mile Hub,Semarang Timur Hub,Semarang DC,Jakarta DC,spx
963,SPXID030839361749,ID233046474823Z,230917HW7S3U95,DEMAK,2023-09-18 21:58:42,Normal,SOC_LHTransporting,SPX Standard Marketplace,40600,40600,NON-COD,Margaasih First Mile Hub,Demak Hub,Demak Hub,Semarang DC,spx
964,SPXID032193424899,ID230664978411M,230917HWG3486P,NALUMSARI,2023-09-18 17:36:52,Normal,SOC_Packed,Economy Marketplace Delivery,20300,20300,COD,Solokan Jeruk First Mile Hub,Mayong Hub,Mayong Hub,Semarang DC,spx
965,SPXID033339220849,ID238569602943R,230916GCG4EWSY,SUKOREJO,2023-09-18 19:36:27,Normal,SOC_LHTransporting,Economy Marketplace Delivery,20300,20300,COD,Solokan Jeruk First Mile Hub,Sukorejo Kendal Hub,Sukorejo Kendal Hub,Semarang DC,spx
966,SPXID037938334159,ID234209951157A,230917HP5C17YT,GUBUG,2023-09-19 17:54:48,Normal,SOC_LHTransporting,Economy Marketplace Delivery,20300,20300,COD,Solokan Jeruk First Mile Hub,Gubug Hub,Semarang DC,Bandung DC,spx
967,SPXID039161175339,ID2357245687113,230916GK89FM46,GEMAWANG,2023-09-18 22:46:31,Normal,SOC_LHPacking,SPX Standard Marketplace,22300,22300,COD,Tambora First Mile Hub,Ngadirejo Hub,Ngadirejo Hub,Semarang DC,spx
968,SPXID031385027869,ID2369601202689,230917K286X5N0,NGARINGAN,2023-09-19 01:06:25,Normal,SOC_LHTransporting,Marketplace Collection,12500,12500,NON-COD,Kebon Jeruk First Mile Hub,Kradenan Hub,Kradenan Hub,Semarang DC,spx
969,SPXID039147267879,ID232641622667M,230917JEPBU2FU,SUNGAI PINANG,2023-09-19 20:59:30,Normal,SOC_LHTransporting,SPX Standard Marketplace,51800,51800,COD,Ngadirejo First Mile Hub,Sungai Pinang Hub,Surabaya DC,Semarang DC,spx
970,SPXID039461331619,ID2324710274906,230917K3Y2MAF2,CILINCING,2023-09-19 21:46:27,Normal,SOC_LHTransporting,SPX Standard Marketplace,15200,15200,NON-COD,Ngadirejo First Mile Hub,Cilincing Hub,Cakung DC,Semarang DC,spx
